,ACCELERATION,ACCELERATION_PEDAL,ACCELERATION_Y,ACCELERATION_Z,BRAKE_PEDAL,CLUTCH_PEDAL,CURVE_RADIUS,DISTANCE,DISTANCE_TO_NEXT_INTERSECTION,DISTANCE_TO_NEXT_STOP_SIGNAL,DISTANCE_TO_NEXT_TRAFFIC_LIGHT_SIGNAL,DISTANCE_TO_NEXT_VEHICLE,DISTANCE_TO_NEXT_YIELD_SIGNAL,FAST_LANE,FOG,FOG_LIGHTS,FRONT_WIPERS,GEARBOX,HEADING,HEAD_LIGHTS,HORN,INDICATORS,INDICATORS_ON_INTERSECTION,LANE,LANE_LATERAL_SHIFT_CENTER,LANE_LATERAL_SHIFT_LEFT,LANE_LATERAL_SHIFT_RIGHT,LANE_WIDTH,RAIN,REAR_WIPERS,ROAD_ANGLE,SNOW,SPEED,SPEED_LIMIT,SPEED_NEXT_VEHICLE,SPEED_Y,SPEED_Z,STEERING_WHEEL
799,-0.09918822,0.06240425,0.120116,-0.0645126,0,0.858,99000,27.11104456,227.9942,99000,223.6952,99000,99000,6,10000,0,0,2,1.568373616,2,0,0,0,5,-0.2149813,-1.111526,0.6815633,3.500089,0,0,90.07784,0,11.98272,70,0,0.006401371,-0.1306548,0.04448683
800,-0.06520803,0.07646718,0.1214408,-0.06027086,0,0.826,99000,27.23086827,227.9942,99000,223.6952,99000,99000,6,10000,0,0,2,1.568449542,2,0,0,0,5,-0.2149813,-1.111526,0.6815633,3.500089,0,0,90.07784,0,11.98209,70,0,0.006459025,-0.1293556,0.04487034
801,0.005023212,0.104593,0.125638,-0.04692309,0,0.762,99000,27.35069276,227.9942,99000,223.6952,99000,99000,6,10000,0,0,2,1.568603931,2,0,0,0,5,-0.2149813,-1.111526,0.6815633,3.500089,0,0,90.07784,0,11.98166,70,0,0.006595022,-0.1266402,0.04602086
802,0.04263845,0.1195349,0.1276944,-0.03816772,0,0.728,99000,27.47052245,227.7124,99000,223.4134,99000,99000,6,10000,0,0,2,1.56868741,2,0,0,0,5,-0.2162682,-1.112813,0.6802763,3.500089,0,0,90.07784,0,11.9819,70,0,0.006672723,-0.1251555,0.04659612
803,0.0759603,0.1327189,0.1280851,-0.03009214,0,0.698,99000,27.59036178,227.7124,99000,223.4134,99000,99000,6,10000,0,0,2,1.568761908,2,0,0,0,5,-0.2162682,-1.112813,0.6802763,3.500089,0,0,90.07784,0,11.98237,70,0,0.006735474,-0.1238373,0.04678788
804,0.1473687,0.1608448,0.1299549,-0.01365656,0,0.634,99000,27.68624316,227.7124,99000,223.4134,99000,99000,6,10000,0,0,2,1.568923289,2,0,0,0,5,-0.2162682,-1.112813,0.6802763,3.500089,0,0,90.07784,0,11.9842,70,0,0.006866549,-0.1210635,0.04736314
805,0.1832156,0.1749077,0.1305645,-0.006263996,0,0.602,99000,27.83008716,227.7124,99000,223.4134,99000,99000,6,10000,0,0,2,1.569005187,2,0,0,0,5,-0.2162682,-1.112813,0.6802763,3.500089,0,0,90.07784,0,11.98555,70,0,0.006925561,-0.119727,0.04755489
806,0.219083,0.1877108,0.1313476,0.000170103,0,0.57,99000,27.9260011,227.1336,99000,222.8346,99000,99000,6,10000,0,0,2,1.569087816,2,0,0,0,5,-0.2187446,-1.115289,0.6778,3.500089,0,0,90.07784,0,11.98718,70,0,0.006979183,-0.1184437,0.04774664
807,0.2549745,0.20168,0.1311259,0.005155235,0,0.538,99000,28.04591776,227.1336,99000,222.8346,99000,99000,6,10000,0,0,2,1.569171121,2,0,0,0,5,-0.2187446,-1.115289,0.6778,3.500089,0,0,90.07784,0,11.9891,70,0,0.007029143,-0.1172282,0.04774664
808,0.326739,0.2296183,0.1313026,0.01207942,0,0.474,99000,28.23785097,226.7559,99000,222.4569,99000,99000,6,10000,0,0,2,1.569339471,2,0,0,0,5,-0.2202204,-1.116765,0.6763242,3.500089,0,0,90.07784,0,11.99379,70,0,0.007107411,-0.1150434,0.04774664
809,0.3983866,0.2575567,0.1317646,0.01586914,0,0.41,99000,28.30985019,226.7559,99000,222.4569,99000,99000,6,10000,0,0,2,1.569509671,2,0,0,0,5,-0.2202204,-1.116765,0.6763242,3.500089,0,0,90.07784,0,11.99963,70,0,0.007168526,-0.1132137,0.04774664
810,0.3983866,0.2575567,0.1317646,0.01586914,0,0.41,99000,28.42988413,226.7559,99000,222.4569,99000,99000,6,10000,0,0,2,1.569509671,2,0,0,0,5,-0.2202204,-1.116765,0.6763242,3.500089,0,0,90.07784,0,11.99963,70,0,0.007168526,-0.1132137,0.04774664
811,0.5109255,0.2723989,0.1313472,0.01767607,0,0.376,99000,28.5499771,226.4684,99000,222.1694,99000,99000,6,10000,0,0,2,1.569600687,2,0,0,0,5,-0.2212717,-1.117816,0.6752729,3.500089,0,0,90.07784,0,12.00342,70,0,0.007193471,-0.1123851,0.04755489
812,0.8191708,0.2994642,0.1318825,0.01747635,0,0.314,99000,28.64610733,226.4684,99000,222.1694,99000,99000,6,10000,0,0,2,1.569767498,2,0,0,0,5,-0.2212717,-1.117816,0.6752729,3.500089,0,0,90.07784,0,12.0138,70,0,0.007234149,-0.1112398,0.04736314
813,0.8191708,0.2994642,0.1318825,0.01747635,0,0.314,99000,28.67014896,226.0802,99000,221.7812,99000,99000,6,10000,0,0,2,1.569767498,2,0,0,0,5,-0.22259,-1.119135,0.6739546,3.500089,0,0,90.07784,0,12.0138,70,0,0.007234149,-0.1112398,0.04736314
814,0.9709007,0.3134334,0.132548,0.01696077,0,0.282,99000,28.76034098,226.0802,99000,221.7812,99000,99000,6,10000,0,0,2,1.569853955,2,0,0,0,5,-0.22259,-1.119135,0.6739546,3.500089,0,0,90.07784,0,12.02103,70,0,0.007252589,-0.110899,0.04736314
815,0.9709007,0.3134334,0.132548,0.01696077,0,0.282,99000,29.007202,226.0802,99000,221.7812,99000,99000,6,10000,0,0,2,1.569853955,2,0,0,0,5,-0.22259,-1.119135,0.6739546,3.500089,0,0,90.07784,0,12.02103,70,0,0.007252589,-0.110899,0.04736314
816,1.796849,0.3693101,0.1325507,0.004657189,0,0.154,99000,29.15200902,225.8926,99000,221.5936,99000,99000,6,10000,0,0,2,1.570201544,2,0,0,0,5,-0.2231745,-1.119719,0.6733701,3.500089,0,0,90.07784,0,12.06208,70,0,0.007309073,-0.1117173,0.04697963
817,2.57744,0.3812214,0.132826,-0.001933037,0,0.122,99000,29.26691157,225.8926,99000,221.5936,99000,99000,6,10000,0,0,2,1.57028884,2,0,0,0,5,-0.2231745,-1.119719,0.6733701,3.500089,0,0,90.07784,0,12.07912,70,0,0.00731698,-0.1126918,0.04697963
818,3.614143,0.3942472,0.1309526,-0.02914407,0,0.092,99000,29.38822364,225.411,99000,221.112,99000,99000,6,10000,0,0,2,1.570370951,2,0,0,0,5,-0.2245462,-1.121091,0.6719984,3.500089,0,0,90.07784,0,12.1027,70,0,0.007313908,-0.1142438,0.04697963
819,3.979037,0.4081414,0.1294405,-0.05663649,0,0.06,99000,29.49774826,225.411,99000,221.112,99000,99000,6,10000,0,0,2,1.570458842,2,0,0,0,5,-0.2245462,-1.121091,0.6719984,3.500089,0,0,90.07784,0,12.13354,70,0,0.007288143,-0.1169345,0.04697963
820,4.067555,0.4235004,0.128093,-0.1101303,0,0.018,99000,29.60760277,225.411,99000,221.112,99000,99000,6,10000,0,0,2,1.570574268,2,0,0,0,5,-0.2245462,-1.121091,0.6719984,3.500089,0,0,90.07784,0,12.17589,70,0,0.007234909,-0.1221625,0.04678788
821,4.078259,0.4289193,0.1277,-0.1534434,0,0,99000,29.75458873,225.2237,99000,220.9247,99000,99000,6,10000,0,0,2,1.570656502,2,0,0,0,5,-0.2250242,-1.121569,0.6715204,3.500089,0,0,90.07784,0,12.20641,70,0,0.007190816,-0.127101,0.04678788
822,4.050496,0.4289193,0.1264981,-0.2399893,0,0,99000,29.87752272,225.2237,99000,220.9247,99000,99000,6,10000,0,0,2,1.570830817,2,0,0,0,5,-0.2250242,-1.121569,0.6715204,3.500089,0,0,90.07784,0,12.27138,70,0,0.007089369,-0.140525,0.04678788
823,4.036198,0.4289193,0.1258454,-0.287934,0,0,99000,30.0008206,224.9054,99000,220.6064,99000,99000,6,10000,0,0,2,1.570917291,2,0,0,0,5,-0.2257622,-1.122307,0.6707824,3.500089,0,0,90.07784,0,12.30365,70,0,0.007035197,-0.1484831,0.04678788
824,3.008466,0.4289193,0.1313523,-0.3227181,0,0,99000,30.12437379,224.9054,99000,220.6064,99000,99000,6,10000,0,0,2,1.571003037,2,0,0,0,5,-0.2257622,-1.122307,0.6707824,3.500089,0,0,90.07784,0,12.33158,70,0,0.007010485,-0.157106,0.04678788
825,1.755948,0.4289193,0.1328366,-0.3441227,0,0,99000,30.24811232,224.9054,99000,220.6064,99000,99000,6,10000,0,0,2,1.571171514,2,0,0,0,5,-0.2257622,-1.122307,0.6707824,3.500089,0,0,90.07784,0,12.36721,70,0,0.007051509,-0.1737205,0.04678788
826,1.559355,0.4289193,0.1325088,-0.3353328,0,0,99000,30.37200779,224.9054,99000,220.6064,99000,99000,6,10000,0,0,2,1.571255053,2,0,0,0,5,-0.2257622,-1.122307,0.6707824,3.500089,0,0,90.07784,0,12.38025,70,0,0.007078254,-0.1810403,0.04678788
827,1.471209,0.4289193,0.1323833,-0.3143475,0,0,99000,30.49604974,224.5136,99000,220.2146,99000,99000,6,10000,0,0,2,1.57133844,2,0,0,0,5,-0.2265526,-1.123097,0.669992,3.500089,0,0,90.07784,0,12.39225,70,0,0.007104135,-0.187396,0.04678788
828,1.41358,0.4289193,0.1330639,-0.2237,0,0,99000,30.62023422,224.2163,99000,219.9173,99000,99000,6,10000,0,0,2,1.571505105,2,0,0,0,5,-0.2270491,-1.123594,0.6694955,3.500089,0,0,90.07784,0,12.41512,70,0,0.007157856,-0.1967407,0.04678788
829,1.404365,0.4265755,0.1337532,-0.1514323,0,0,99000,30.71968327,224.2163,99000,219.9173,99000,99000,6,10000,0,0,2,1.571588517,2,0,0,0,5,-0.2270491,-1.123594,0.6694955,3.500089,0,0,90.07784,0,12.42637,70,0,0.007188651,-0.1994905,0.04678788
830,1.404365,0.4265755,0.1337532,-0.1514323,0,0,99000,30.88147887,224.2163,99000,219.9173,99000,99000,6,10000,0,0,2,1.571588517,2,0,0,0,5,-0.2270491,-1.123594,0.6694955,3.500089,0,0,90.07784,0,12.42637,70,0,0.007188651,-0.1994905,0.04678788
831,1.397278,0.4265755,0.1358401,0.0529147,0,0,99000,31.00609756,224.0177,99000,219.7187,99000,99000,6,10000,0,0,2,1.571787246,2,0,0,0,5,-0.2273358,-1.12388,0.6692088,3.500089,0,0,90.07784,0,12.45292,70,0,0.007276624,-0.2005866,0.04678788
832,1.396204,0.4265755,0.135756,0.1395869,0,0,99000,31.13085542,224.0177,99000,219.7187,99000,99000,6,10000,0,0,2,1.57187132,2,0,0,0,5,-0.2273358,-1.12388,0.6692088,3.500089,0,0,90.07784,0,12.46412,70,0,0.007317864,-0.1989297,0.04659612
833,1.390956,0.4265755,0.1366136,0.219038,0,0,99000,31.25575161,224.0177,99000,219.7187,99000,99000,6,10000,0,0,2,1.571955682,2,0,0,0,5,-0.2273358,-1.12388,0.6692088,3.500089,0,0,90.07784,0,12.47529,70,0,0.007355517,-0.1961864,0.04659612
834,1.378456,0.4265755,0.1376015,0.3452456,0,0,99000,31.37453031,223.5835,99000,219.2845,99000,99000,6,10000,0,0,2,1.572125413,2,0,0,0,5,-0.2278471,-1.124392,0.6686975,3.500089,0,0,90.07784,0,12.49749,70,0,0.007430879,-0.1881468,0.04659612
835,1.374217,0.4265755,0.1360393,0.3817865,0,0,99000,31.49969403,223.5835,99000,219.2845,99000,99000,6,10000,0,0,2,1.572205492,2,0,0,0,5,-0.2278471,-1.124392,0.6686975,3.500089,0,0,90.07784,0,12.50784,70,0,0.007455275,-0.1835715,0.04621262
836,1.373577,0.4265755,0.1348175,0.4064754,0,0,99000,31.5999234,223.5835,99000,219.2845,99000,99000,6,10000,0,0,2,1.572291245,2,0,0,0,5,-0.2278471,-1.124392,0.6686975,3.500089,0,0,90.07784,0,12.51886,70,0,0.007469105,-0.1784259,0.04582911
837,1.369401,0.4265755,0.1347958,0.4179787,0,0,99000,31.75043085,223.1835,99000,218.8845,99000,99000,6,10000,0,0,2,1.572377275,2,0,0,0,5,-0.2281774,-1.124722,0.6683672,3.500089,0,0,90.07784,0,12.52986,70,0,0.007470912,-0.1731708,0.04563735
838,1.361498,0.4265755,0.1333564,0.3956402,0,0,99000,31.9011337,223.1835,99000,218.8845,99000,99000,6,10000,0,0,2,1.572549925,2,0,0,0,5,-0.2281774,-1.124722,0.6683672,3.500089,0,0,90.07784,0,12.55175,70,0,0.007452118,-0.1630648,0.04506209
839,1.358115,0.4265755,0.1330288,0.3639861,0,0,99000,32.00171054,222.8897,99000,218.5907,99000,99000,6,10000,0,0,2,1.572636423,2,0,0,0,5,-0.2283379,-1.124882,0.6682068,3.500089,0,0,90.07784,0,12.56265,70,0,0.007428822,-0.1585294,0.04487034
840,1.356287,0.4265755,0.131646,0.3226888,0,0,99000,32.11496294,222.8897,99000,218.5907,99000,99000,6,10000,0,0,2,1.572722962,2,0,0,0,5,-0.2283379,-1.124882,0.6682068,3.500089,0,0,90.07784,0,12.57352,70,0,0.007395283,-0.1545012,0.04448683
841,1.35551,0.4265755,0.128697,0.2575168,0,0,99000,32.25353133,222.8897,99000,218.5907,99000,99000,6,10000,0,0,2,1.572841877,2,0,0,0,5,-0.2283379,-1.124882,0.6682068,3.500089,0,0,90.07784,0,12.58845,70,0,0.007326834,-0.1498963,0.04371982
842,1.355927,0.4265755,0.1274577,0.2137991,0,0,99000,32.37964477,222.6891,99000,218.3902,99000,99000,6,10000,0,0,2,1.572917398,2,0,0,0,5,-0.2284083,-1.124953,0.6681363,3.500089,0,0,90.07784,0,12.59795,70,0,0.007273726,-0.1475521,0.04333631
843,1.357561,0.4265755,0.1242475,0.1133479,0,0,99000,32.50589381,222.6891,99000,218.3902,99000,99000,6,10000,0,0,2,1.57308918,2,0,0,0,5,-0.2284083,-1.124953,0.6681363,3.500089,0,0,90.07784,0,12.61967,70,0,0.007117416,-0.1438575,0.04237754
844,1.358851,0.4265755,0.1230927,0.06640641,0,0,99000,32.63227867,222.2613,99000,217.9623,99000,99000,6,10000,0,0,2,1.573174477,2,0,0,0,5,-0.2284501,-1.124995,0.6680945,3.500089,0,0,90.07784,0,12.63054,70,0,0.007029623,-0.1428144,0.04199404
845,1.35988,0.4265755,0.121149,0.0221135,0,0,99000,32.75879952,222.2613,99000,217.9623,99000,99000,6,10000,0,0,2,1.57325932,2,0,0,0,5,-0.2284501,-1.124995,0.6680945,3.500089,0,0,90.07784,0,12.64142,70,0,0.006934301,-0.1422397,0.04141878
846,1.360793,0.4265755,0.1203295,-0.01887632,0,0,99000,32.86011425,222.0601,99000,217.7611,99000,99000,6,10000,0,0,2,1.573343638,2,0,0,0,5,-0.2284172,-1.124962,0.6681274,3.500089,0,0,90.07784,0,12.65231,70,0,0.006833245,-0.1420794,0.04103527
847,1.361651,0.4265755,0.1187387,-0.05578297,0,0,99000,33.0122499,222.0601,99000,217.7611,99000,99000,6,10000,0,0,2,1.573427363,2,0,0,0,5,-0.2284172,-1.124962,0.6681274,3.500089,0,0,90.07784,0,12.6632,70,0,0.006727808,-0.142274,0.04046001
848,1.363242,0.4265755,0.1175184,-0.1149737,0,0,99000,33.11378282,221.7569,99000,217.4579,99000,99000,6,10000,0,0,2,1.573592841,2,0,0,0,5,-0.2283028,-1.124847,0.6682418,3.500089,0,0,90.07784,0,12.685,70,0,0.00651836,-0.1434727,0.03969299
849,1.363887,0.4265755,0.1170049,-0.1361305,0,0,99000,33.26624607,221.7569,99000,217.4579,99000,99000,6,10000,0,0,2,1.573674552,2,0,0,0,5,-0.2283028,-1.124847,0.6682418,3.500089,0,0,90.07784,0,12.69591,70,0,0.006415385,-0.1443487,0.03930949
850,1.36442,0.4265755,0.1154523,-0.1516072,0,0,99000,33.39344908,221.7569,99000,217.4579,99000,99000,6,10000,0,0,2,1.573755557,2,0,0,0,5,-0.2283028,-1.124847,0.6682418,3.500089,0,0,90.07784,0,12.70683,70,0,0.006316177,-0.145324,0.03873423
851,1.365452,0.4289193,0.115176,-0.165842,0,0,99000,33.49530994,221.4528,99000,217.1538,99000,99000,6,10000,0,0,2,1.573915406,2,0,0,0,5,-0.2281106,-1.124655,0.668434,3.500089,0,0,90.07784,0,12.72867,70,0,0.006127177,-0.1473508,0.03815896
852,1.370204,0.4289193,0.1144253,-0.1655344,0,0,99000,33.64188873,221.4528,99000,217.1538,99000,99000,6,10000,0,0,2,1.573994267,2,0,0,0,5,-0.2281106,-1.124655,0.668434,3.500089,0,0,90.07784,0,12.73962,70,0,0.006040985,-0.148307,0.03777546
853,1.377721,0.4312631,0.1160954,-0.1529296,0,0,99000,33.7694965,221.4528,99000,217.1538,99000,99000,6,10000,0,0,2,1.574150059,2,0,0,0,5,-0.2281106,-1.124655,0.668434,3.500089,0,0,90.07784,0,12.76162,70,0,0.0059012,-0.1499407,0.03777546
854,1.377721,0.4312631,0.1160954,-0.1529296,0,0,99000,33.89724238,221.4528,99000,217.1538,99000,99000,6,10000,0,0,2,1.574150059,2,0,0,0,5,-0.2281106,-1.124655,0.668434,3.500089,0,0,90.07784,0,12.76162,70,0,0.0059012,-0.1499407,0.03777546
855,1.387451,0.4365368,0.1163124,-0.1257755,0,0,99000,34.02512709,221.148,99000,216.849,99000,99000,6,10000,0,0,2,1.574303742,2,0,0,0,5,-0.227841,-1.124386,0.6687036,3.500089,0,0,90.07784,0,12.78374,70,0,0.005793301,-0.1510441,0.03758371
856,1.398385,0.4394665,0.1166793,-0.1100197,0,0,99000,34.15315181,221.148,99000,216.849,99000,99000,6,10000,0,0,2,1.574375187,2,0,0,0,5,-0.227841,-1.124386,0.6687036,3.500089,0,0,90.07784,0,12.7942,70,0,0.005753656,-0.1513492,0.03758371
857,1.407546,0.4447401,0.1169959,-0.09217298,0,0,99000,34.28131775,221.148,99000,216.849,99000,99000,6,10000,0,0,2,1.57445106,2,0,0,0,5,-0.227841,-1.124386,0.6687036,3.500089,0,0,90.07784,0,12.80544,70,0,0.005717488,-0.1515271,0.03758371
858,1.420388,0.4447401,0.1174871,-0.0530128,0,0,99000,34.40962566,220.5372,99000,216.2383,99000,99000,6,10000,0,0,2,1.574611378,2,0,0,0,5,-0.2270717,-1.123616,0.6694729,3.500089,0,0,90.07784,0,12.82954,70,0,0.005656275,-0.1514402,0.03758371
859,1.424121,0.447084,0.1176651,-0.03779022,0,0,99000,34.53807592,220.5372,99000,216.2383,99000,99000,6,10000,0,0,2,1.574677105,2,0,0,0,5,-0.2270717,-1.123616,0.6694729,3.500089,0,0,90.07784,0,12.8395,70,0,0.005635794,-0.1512444,0.03758371
860,1.429232,0.4494278,0.1186441,-0.02180246,0,0,99000,34.66666913,220.2353,99000,215.9363,99000,99000,6,10000,0,0,2,1.574752081,2,0,0,0,5,-0.2265842,-1.123129,0.6699604,3.500089,0,0,90.07784,0,12.85092,70,0,0.00562148,-0.1509291,0.03777546
861,1.43355,0.4494278,0.1177759,-0.007776346,0,0,99000,34.79540572,220.2353,99000,215.9363,99000,99000,6,10000,0,0,2,1.574826964,2,0,0,0,5,-0.2265842,-1.123129,0.6699604,3.500089,0,0,90.07784,0,12.86238,70,0,0.005606736,-0.1505366,0.03758371
862,1.434654,0.4494278,0.1180965,0.004097117,0,0,99000,34.92428577,220.2353,99000,215.9363,99000,99000,6,10000,0,0,2,1.574901739,2,0,0,0,5,-0.2265842,-1.123129,0.6699604,3.500089,0,0,90.07784,0,12.87386,70,0,0.005588061,-0.1500883,0.03758371
863,1.434582,0.4494278,0.1178079,0.02053104,0,0,99000,35.07913116,219.9273,99000,215.6283,99000,99000,6,10000,0,0,2,1.575050957,2,0,0,0,5,-0.2260123,-1.122557,0.6705322,3.500089,0,0,90.07784,0,12.89682,70,0,0.005552216,-0.1491045,0.03739195
864,1.434315,0.4494278,0.1172109,0.02495653,0,0,99000,35.15663129,219.9273,99000,215.6283,99000,99000,6,10000,0,0,2,1.575125391,2,0,0,0,5,-0.2260123,-1.122557,0.6705322,3.500089,0,0,90.07784,0,12.9083,70,0,0.005534274,-0.148606,0.0372002
865,1.433901,0.4494278,0.1169709,0.0266877,0,0,99000,35.31178638,219.9273,99000,215.6283,99000,99000,6,10000,0,0,2,1.575227515,2,0,0,0,5,-0.2260123,-1.122557,0.6705322,3.500089,0,0,90.07784,0,12.92408,70,0,0.005503233,-0.1479548,0.03700844
866,1.434416,0.4523576,0.1156355,0.02594602,0,0,99000,35.44124038,219.6185,99000,215.3196,99000,99000,6,10000,0,0,2,1.575292337,2,0,0,0,5,-0.2253672,-1.121912,0.6711774,3.500089,0,0,90.07784,0,12.93412,70,0,0.005481197,-0.1475749,0.03662493
867,1.444011,0.4547014,0.1154333,0.02314018,0,0,99000,35.58380694,219.6185,99000,215.3196,99000,99000,6,10000,0,0,2,1.575366212,2,0,0,0,5,-0.2253672,-1.121912,0.6711774,3.500089,0,0,90.07784,0,12.94564,70,0,0.005450191,-0.1471828,0.03643318
868,1.457471,0.4576311,0.1135829,0.01316307,0,0,99000,35.68760233,219.1795,99000,214.8805,99000,99000,6,10000,0,0,2,1.575522274,2,0,0,0,5,-0.2243302,-1.120875,0.6722144,3.500089,0,0,90.07784,0,12.97031,70,0,0.005370256,-0.146536,0.03566617
869,1.464543,0.459975,0.1134601,0.006791022,0,0,99000,35.84347102,219.1795,99000,214.8805,99000,99000,6,10000,0,0,2,1.575599726,2,0,0,0,5,-0.2243302,-1.120875,0.6722144,3.500089,0,0,90.07784,0,12.98273,70,0,0.005330797,-0.1463169,0.03547442
870,1.467086,0.459975,0.1114205,0.000818982,0,0,99000,35.97352298,219.1795,99000,214.8805,99000,99000,6,10000,0,0,2,1.575667742,2,0,0,0,5,-0.2243302,-1.120875,0.6722144,3.500089,0,0,90.07784,0,12.99373,70,0,0.005293364,-0.1461826,0.03489915
871,1.467968,0.459975,0.1097527,-0.005680973,0,0,99000,36.09720833,218.9725,99000,214.6735,99000,99000,6,10000,0,0,2,1.575739873,2,0,0,0,5,-0.2237929,-1.120337,0.6727517,3.500089,0,0,90.07784,0,13.00548,70,0,0.005238269,-0.1460973,0.03432389
872,1.46819,0.459975,0.1081103,-0.01163127,0,0,99000,36.20146719,218.9725,99000,214.6735,99000,99000,6,10000,0,0,2,1.575807008,2,0,0,0,5,-0.2237929,-1.120337,0.6727517,3.500089,0,0,90.07784,0,13.01649,70,0,0.00518018,-0.1460674,0.03374863
873,1.468038,0.459975,0.1059379,-0.02308746,0,0,99000,36.35803179,218.5441,99000,214.2452,99000,99000,6,10000,0,0,2,1.575948443,2,0,0,0,5,-0.2225855,-1.11913,0.673959,3.500089,0,0,90.07784,0,13.03998,70,0,0.005046226,-0.1461392,0.03278986
874,1.473535,0.4629048,0.1035458,-0.02785415,0,0,99000,36.51480871,218.5441,99000,214.2452,99000,99000,6,10000,0,0,2,1.576018166,2,0,0,0,5,-0.2225855,-1.11913,0.673959,3.500089,0,0,90.07784,0,13.05175,70,0,0.004971819,-0.1462291,0.03202285
875,1.476009,0.4629048,0.1020661,-0.0318277,0,0,99000,36.61944502,218.5441,99000,214.2452,99000,99000,6,10000,0,0,2,1.576087151,2,0,0,0,5,-0.2225855,-1.11913,0.673959,3.500089,0,0,90.07784,0,13.06355,70,0,0.004893723,-0.1463462,0.03144759
876,1.486205,0.4681784,0.09914654,-0.03705126,0,0,99000,36.7241764,218.3424,99000,214.0434,99000,99000,6,10000,0,0,2,1.576222726,2,0,0,0,5,-0.2219724,-1.118517,0.6745722,3.500089,0,0,90.07784,0,13.08725,70,0,0.004732034,-0.1466332,0.03029707
877,1.491524,0.4681784,0.09760003,-0.0384905,0,0,99000,36.88145245,218.3424,99000,214.0434,99000,99000,6,10000,0,0,2,1.576293417,2,0,0,0,5,-0.2219724,-1.118517,0.6745722,3.500089,0,0,90.07784,0,13.09991,70,0,0.004646472,-0.1468015,0.02972181
878,1.49644,0.4705222,0.09690072,-0.03892116,0,0,99000,36.98642291,217.9241,99000,213.6251,99000,99000,6,10000,0,0,2,1.576354996,2,0,0,0,5,-0.2206135,-1.117158,0.6759311,3.500089,0,0,90.07784,0,13.11112,70,0,0.004568362,-0.1469528,0.0293383
879,1.499595,0.4705222,0.09532703,-0.03868465,0,0,99000,37.14405864,217.9241,99000,213.6251,99000,99000,6,10000,0,0,2,1.576419828,2,0,0,0,5,-0.2206135,-1.117158,0.6759311,3.500089,0,0,90.07784,0,13.12311,70,0,0.004483812,-0.1471131,0.02876304
880,1.500553,0.4705222,0.09376039,-0.03620946,0,0,99000,37.27558685,217.9241,99000,213.6251,99000,99000,6,10000,0,0,2,1.576546861,2,0,0,0,5,-0.2206135,-1.117158,0.6759311,3.500089,0,0,90.07784,0,13.14712,70,0,0.004320902,-0.1474137,0.02799602
881,1.500365,0.4705222,0.09185722,-0.03424383,0,0,99000,37.40726512,217.6105,99000,213.3115,99000,99000,6,10000,0,0,2,1.576609087,2,0,0,0,5,-0.2195123,-1.116057,0.6770323,3.500089,0,0,90.07784,0,13.15912,70,0,0.004243344,-0.1475465,0.02742076
882,1.500053,0.4705222,0.0908877,-0.03197262,0,0,99000,37.51271576,217.6105,99000,213.3115,99000,99000,6,10000,0,0,2,1.576670462,2,0,0,0,5,-0.2195123,-1.116057,0.6770323,3.500089,0,0,90.07784,0,13.17113,70,0,0.004166425,-0.1476642,0.02703726
883,1.499702,0.4705222,0.08983359,-0.02950306,0,0,99000,37.67107185,217.6105,99000,213.3115,99000,99000,6,10000,0,0,2,1.576731005,2,0,0,0,5,-0.2195123,-1.116057,0.6770323,3.500089,0,0,90.07784,0,13.18313,70,0,0.004091398,-0.147765,0.02665375
884,1.503085,0.472866,0.08958832,-0.02678388,0,0,99000,37.80320061,217.6105,99000,213.3115,99000,99000,6,10000,0,0,2,1.576794446,2,0,0,0,5,-0.2195123,-1.116057,0.6770323,3.500089,0,0,90.07784,0,13.19588,70,0,0.004020575,-0.147853,0.026462
885,1.500015,0.4705222,0.08873896,-0.02196842,0,0,99000,37.9354794,217.1902,99000,212.8912,99000,99000,6,10000,0,0,2,1.576908002,2,0,0,0,5,-0.2179358,-1.11448,0.6786088,3.500089,0,0,90.07784,0,13.21918,70,0,0.003903249,-0.147968,0.02607849
886,1.49871,0.4705222,0.08732542,-0.019704,0,0,99000,38.04141036,217.1902,99000,212.8912,99000,99000,6,10000,0,0,2,1.576965596,2,0,0,0,5,-0.2179358,-1.11448,0.6786088,3.500089,0,0,90.07784,0,13.23117,70,0,0.003845615,-0.1480051,0.02569498
887,1.500175,0.472866,0.08683548,-0.01766993,0,0,99000,38.20048692,216.7683,99000,212.4693,99000,99000,6,10000,0,0,2,1.577022535,2,0,0,0,5,-0.216238,-1.112783,0.6803066,3.500089,0,0,90.07784,0,13.24317,70,0,0.003791772,-0.1480288,0.02550323
888,1.498304,0.4705222,0.08665821,-0.01463472,0,0,99000,38.33321563,216.7683,99000,212.4693,99000,99000,6,10000,0,0,2,1.577134608,2,0,0,0,5,-0.216238,-1.112783,0.6803066,3.500089,0,0,90.07784,0,13.26718,70,0,0.003696155,-0.1480485,0.02531147
889,1.497084,0.4705222,0.08591752,-0.01356835,0,0,99000,38.41292473,216.4509,99000,212.1519,99000,99000,6,10000,0,0,2,1.577189827,2,0,0,0,5,-0.2148873,-1.111432,0.6816573,3.500089,0,0,90.07784,0,13.27916,70,0,0.003656495,-0.1480484,0.02511972
